pet_id,date,valid_wear_hours
off_body_then_partial_recovery_08,2026-01-01,17.7
off_body_then_partial_recovery_08,2026-01-02,17.44
off_body_then_partial_recovery_08,2026-01-03,18.48
off_body_then_partial_recovery_08,2026-01-04,0.0
off_body_then_partial_recovery_08,2026-01-05,0.0
off_body_then_partial_recovery_08,2026-01-06,19.9
off_body_then_partial_recovery_08,2026-01-07,18.33
off_body_then_partial_recovery_08,2026-01-08,19.06
off_body_then_partial_recovery_08,2026-01-09,16.31
off_body_then_partial_recovery_08,2026-01-10,21.48
off_body_then_partial_recovery_08,2026-01-11,18.19
off_body_then_partial_recovery_08,2026-01-12,19.91
off_body_then_partial_recovery_08,2026-01-13,0.0
off_body_then_partial_recovery_08,2026-01-14,0.0
off_body_then_partial_recovery_08,2026-01-15,17.06
off_body_then_partial_recovery_08,2026-01-16,22.54
off_body_then_partial_recovery_08,2026-01-17,16.57
off_body_then_partial_recovery_08,2026-01-18,22.33
off_body_then_partial_recovery_08,2026-01-19,20.5
off_body_then_partial_recovery_08,2026-01-20,19.15
off_body_then_partial_recovery_08,2026-01-21,18.65
off_body_then_partial_recovery_08,2026-01-22,0.0
off_body_then_partial_recovery_08,2026-01-23,0.0
off_body_then_partial_recovery_08,2026-01-24,19.84
off_body_then_partial_recovery_08,2026-01-25,22.93
off_body_then_partial_recovery_08,2026-01-26,17.82
off_body_then_partial_recovery_08,2026-01-27,21.66
off_body_then_partial_recovery_08,2026-01-28,17.93
off_body_then_partial_recovery_08,2026-01-29,20.37
off_body_then_partial_recovery_08,2026-01-30,22.71
off_body_then_partial_recovery_08,2026-01-31,0.0
off_body_then_partial_recovery_08,2026-02-01,0.0
off_body_then_partial_recovery_08,2026-02-02,17.74
off_body_then_partial_recovery_08,2026-02-03,20.25
off_body_then_partial_recovery_08,2026-02-04,18.62
off_body_then_partial_recovery_08,2026-02-05,16.49
off_body_then_partial_recovery_08,2026-02-06,16.86
off_body_then_partial_recovery_08,2026-02-07,17.79
off_body_then_partial_recovery_08,2026-02-08,21.45
off_body_then_partial_recovery_08,2026-02-09,0.0
off_body_then_partial_recovery_08,2026-02-10,0.0
off_body_then_partial_recovery_08,2026-02-11,16.66
off_body_then_partial_recovery_08,2026-02-12,19.47
off_body_then_partial_recovery_08,2026-02-13,18.57
off_body_then_partial_recovery_08,2026-02-14,18.79
