pet_id,date,valid_wear_hours
step_onset_boundary_2x_bichon_07,2026-01-01,19.8
step_onset_boundary_2x_bichon_07,2026-01-02,21.24
step_onset_boundary_2x_bichon_07,2026-01-03,18.17
step_onset_boundary_2x_bichon_07,2026-01-04,19.91
step_onset_boundary_2x_bichon_07,2026-01-05,21.93
step_onset_boundary_2x_bichon_07,2026-01-06,16.2
step_onset_boundary_2x_bichon_07,2026-01-07,18.6
step_onset_boundary_2x_bichon_07,2026-01-08,20.39
step_onset_boundary_2x_bichon_07,2026-01-09,21.12
step_onset_boundary_2x_bichon_07,2026-01-10,17.13
step_onset_boundary_2x_bichon_07,2026-01-11,18.36
step_onset_boundary_2x_bichon_07,2026-01-12,20.79
step_onset_boundary_2x_bichon_07,2026-01-13,19.79
step_onset_boundary_2x_bichon_07,2026-01-14,21.45
step_onset_boundary_2x_bichon_07,2026-01-15,21.54
step_onset_boundary_2x_bichon_07,2026-01-16,18.4
step_onset_boundary_2x_bichon_07,2026-01-17,21.31
step_onset_boundary_2x_bichon_07,2026-01-18,18.53
step_onset_boundary_2x_bichon_07,2026-01-19,17.75
step_onset_boundary_2x_bichon_07,2026-01-20,17.13
step_onset_boundary_2x_bichon_07,2026-01-21,22.85
step_onset_boundary_2x_bichon_07,2026-01-22,18.28
step_onset_boundary_2x_bichon_07,2026-01-23,22.78
step_onset_boundary_2x_bichon_07,2026-01-24,22.52
step_onset_boundary_2x_bichon_07,2026-01-25,19.19
step_onset_boundary_2x_bichon_07,2026-01-26,21.89
step_onset_boundary_2x_bichon_07,2026-01-27,16.52
step_onset_boundary_2x_bichon_07,2026-01-28,22.19
step_onset_boundary_2x_bichon_07,2026-01-29,22.15
step_onset_boundary_2x_bichon_07,2026-01-30,17.55
step_onset_boundary_2x_bichon_07,2026-01-31,21.86
step_onset_boundary_2x_bichon_07,2026-02-01,20.38
step_onset_boundary_2x_bichon_07,2026-02-02,17.28
step_onset_boundary_2x_bichon_07,2026-02-03,20.26
step_onset_boundary_2x_bichon_07,2026-02-04,21.9
step_onset_boundary_2x_bichon_07,2026-02-05,17.63
