pet_id,start,end,duration_sec
single_day_spike_mild_ruralmixed_17,2026-01-01 12:51:02,2026-01-01 12:51:05.069302,3.0693019659661855
single_day_spike_mild_ruralmixed_17,2026-01-01 21:27:34,2026-01-01 21:27:37.145298,3.145298262634576
single_day_spike_mild_ruralmixed_17,2026-01-01 21:39:58,2026-01-01 21:40:01.551437,3.5514367569516034
single_day_spike_mild_ruralmixed_17,2026-01-01 07:03:33,2026-01-01 07:03:35.317366,2.3173663111854466
single_day_spike_mild_ruralmixed_17,2026-01-01 20:39:06,2026-01-01 20:39:08.256038,2.25603843238674
single_day_spike_mild_ruralmixed_17,2026-01-01 13:35:01,2026-01-01 13:35:05.519774,4.5197740611415
single_day_spike_mild_ruralmixed_17,2026-01-01 14:24:32,2026-01-01 14:24:34.620155,2.620154983556188
single_day_spike_mild_ruralmixed_17,2026-01-01 20:31:30,2026-01-01 20:31:34.138693,4.138692634517698
single_day_spike_mild_ruralmixed_17,2026-01-01 21:01:12,2026-01-01 21:01:14.356545,2.3565454709701266
single_day_spike_mild_ruralmixed_17,2026-01-01 07:06:02,2026-01-01 07:06:06.627364,4.627364037520845
single_day_spike_mild_ruralmixed_17,2026-01-01 07:39:35,2026-01-01 07:39:37.749789,2.74978943482823
single_day_spike_mild_ruralmixed_17,2026-01-01 07:00:55,2026-01-01 07:00:59.867409,4.867409156145415
single_day_spike_mild_ruralmixed_17,2026-01-01 02:34:23,2026-01-01 02:34:25.963176,2.9631756996651477
single_day_spike_mild_ruralmixed_17,2026-01-01 19:55:18,2026-01-01 19:55:22.576880,4.576879751451547
single_day_spike_mild_ruralmixed_17,2026-01-01 05:39:01,2026-01-01 05:39:04.098058,3.0980581644994993
single_day_spike_mild_ruralmixed_17,2026-01-01 18:22:03,2026-01-01 18:22:05.489986,2.4899855902836694
single_day_spike_mild_ruralmixed_17,2026-01-01 13:08:53,2026-01-01 13:08:55.505242,2.505242092111917
single_day_spike_mild_ruralmixed_17,2026-01-01 16:28:02,2026-01-01 16:28:04.836032,2.8360321291119757
single_day_spike_mild_ruralmixed_17,2026-01-01 20:29:47,2026-01-01 20:29:49.787567,2.787566570355783
single_day_spike_mild_ruralmixed_17,2026-01-01 07:53:21,2026-01-01 07:53:24.524596,3.5245959307810715
single_day_spike_mild_ruralmixed_17,2026-01-01 05:38:51,2026-01-01 05:38:53.275474,2.275474291390706
single_day_spike_mild_ruralmixed_17,2026-01-01 01:13:22,2026-01-01 01:13:24.649220,2.6492198245347525
single_day_spike_mild_ruralmixed_17,2026-01-01 23:21:45,2026-01-01 23:21:48.986763,3.986763170750465
single_day_spike_mild_ruralmixed_17,2026-01-01 07:34:11,2026-01-01 07:34:15.068024,4.0680244339483655
single_day_spike_mild_ruralmixed_17,2026-01-01 08:16:47,2026-01-01 08:16:50.414036,3.414035596180211
single_day_spike_mild_ruralmixed_17,2026-01-01 04:21:15,2026-01-01 04:21:17.144691,2.1446914103784476
single_day_spike_mild_ruralmixed_17,2026-01-01 21:18:22,2026-01-01 21:18:25.833411,3.8334112226471606
single_day_spike_mild_ruralmixed_17,2026-01-01 00:07:04,2026-01-01 00:07:06.625514,2.6255140965964587
single_day_spike_mild_ruralmixed_17,2026-01-01 08:00:16,2026-01-01 08:00:20.558346,4.558345503635298
single_day_spike_mild_ruralmixed_17,2026-01-01 13:11:31,2026-01-01 13:11:35.222653,4.222653258535367
single_day_spike_mild_ruralmixed_17,2026-01-01 00:26:58,2026-01-01 00:27:00.788961,2.7889609764517873
single_day_spike_mild_ruralmixed_17,2026-01-01 03:52:44,2026-01-01 03:52:48.058236,4.058235792343995
single_day_spike_mild_ruralmixed_17,2026-01-01 11:04:51,2026-01-01 11:04:53.491489,2.4914890489426202
single_day_spike_mild_ruralmixed_17,2026-01-01 10:49:13,2026-01-01 10:49:15.622872,2.6228718031254217
single_day_spike_mild_ruralmixed_17,2026-01-02 17:56:39,2026-01-02 17:56:42.159413,3.159412925468903
single_day_spike_mild_ruralmixed_17,2026-01-02 06:44:01,2026-01-02 06:44:03.095329,2.0953287536296705
single_day_spike_mild_ruralmixed_17,2026-01-02 07:10:44,2026-01-02 07:10:47.463487,3.463487360737068
single_day_spike_mild_ruralmixed_17,2026-01-04 20:43:23,2026-01-04 20:43:25.620899,2.6208993999401153
single_day_spike_mild_ruralmixed_17,2026-01-05 04:39:31,2026-01-05 04:39:35.268142,4.26814212950376
single_day_spike_mild_ruralmixed_17,2026-01-05 13:21:13,2026-01-05 13:21:17.323905,4.3239046506807455
single_day_spike_mild_ruralmixed_17,2026-01-05 16:29:08,2026-01-05 16:29:10.246396,2.246395769355928
single_day_spike_mild_ruralmixed_17,2026-01-05 20:01:54,2026-01-05 20:01:58.843041,4.843040834120208
single_day_spike_mild_ruralmixed_17,2026-01-05 11:12:01,2026-01-05 11:12:03.587302,2.587301562739679
single_day_spike_mild_ruralmixed_17,2026-01-05 13:52:41,2026-01-05 13:52:43.880695,2.8806946356860976
single_day_spike_mild_ruralmixed_17,2026-01-05 00:32:08,2026-01-05 00:32:11.043262,3.0432618685955832
single_day_spike_mild_ruralmixed_17,2026-01-05 22:37:24,2026-01-05 22:37:28.605146,4.605145842020466
single_day_spike_mild_ruralmixed_17,2026-01-05 13:36:31,2026-01-05 13:36:34.488572,3.488572154063355
single_day_spike_mild_ruralmixed_17,2026-01-05 17:33:31,2026-01-05 17:33:34.977468,3.977467762101004
single_day_spike_mild_ruralmixed_17,2026-01-06 20:46:11,2026-01-06 20:46:14.125801,3.125800973539401
single_day_spike_mild_ruralmixed_17,2026-01-06 06:42:08,2026-01-06 06:42:12.072841,4.07284131018467
single_day_spike_mild_ruralmixed_17,2026-01-06 21:24:05,2026-01-06 21:24:08.658653,3.6586526507270296
single_day_spike_mild_ruralmixed_17,2026-01-06 18:32:46,2026-01-06 18:32:49.646939,3.6469392159421776
single_day_spike_mild_ruralmixed_17,2026-01-06 17:01:57,2026-01-06 17:01:59.733602,2.7336015633191737
single_day_spike_mild_ruralmixed_17,2026-01-06 19:06:50,2026-01-06 19:06:54.564138,4.564138152555969
single_day_spike_mild_ruralmixed_17,2026-01-06 11:08:50,2026-01-06 11:08:54.207243,4.207242739448675
single_day_spike_mild_ruralmixed_17,2026-01-06 20:59:59,2026-01-06 21:00:01.011236,2.011236044987112
single_day_spike_mild_ruralmixed_17,2026-01-07 21:59:04,2026-01-07 21:59:07.215258,3.2152583724258705
single_day_spike_mild_ruralmixed_17,2026-01-07 21:00:03,2026-01-07 21:00:05.389783,2.3897834665799866
single_day_spike_mild_ruralmixed_17,2026-01-08 12:39:26,2026-01-08 12:39:29.957779,3.957779453420142
single_day_spike_mild_ruralmixed_17,2026-01-09 05:16:53,2026-01-09 05:16:57.293440,4.293439954812172
single_day_spike_mild_ruralmixed_17,2026-01-09 21:38:24,2026-01-09 21:38:28.324256,4.3242562016444595
single_day_spike_mild_ruralmixed_17,2026-01-09 12:24:42,2026-01-09 12:24:46.652379,4.652378771827013
single_day_spike_mild_ruralmixed_17,2026-01-09 19:45:45,2026-01-09 19:45:48.474150,3.474150267407974
single_day_spike_mild_ruralmixed_17,2026-01-09 06:17:40,2026-01-09 06:17:42.389888,2.3898875362239735
single_day_spike_mild_ruralmixed_17,2026-01-09 16:08:42,2026-01-09 16:08:45.129581,3.1295810756028226
single_day_spike_mild_ruralmixed_17,2026-01-09 00:38:30,2026-01-09 00:38:32.784133,2.7841332288209313
single_day_spike_mild_ruralmixed_17,2026-01-10 05:59:44,2026-01-10 05:59:48.814959,4.814958799241682
single_day_spike_mild_ruralmixed_17,2026-01-10 19:30:33,2026-01-10 19:30:35.136476,2.136476344735067
single_day_spike_mild_ruralmixed_17,2026-01-10 06:50:12,2026-01-10 06:50:16.241605,4.241604576971728
single_day_spike_mild_ruralmixed_17,2026-01-10 04:04:39,2026-01-10 04:04:41.512025,2.5120245291700583
single_day_spike_mild_ruralmixed_17,2026-01-11 10:44:22,2026-01-11 10:44:25.817779,3.817778517809301
single_day_spike_mild_ruralmixed_17,2026-01-11 08:28:53,2026-01-11 08:28:56.746982,3.74698249906813
single_day_spike_mild_ruralmixed_17,2026-01-11 13:30:42,2026-01-11 13:30:45.763374,3.7633741106785568
single_day_spike_mild_ruralmixed_17,2026-01-11 13:20:46,2026-01-11 13:20:48.697565,2.6975650393848363
single_day_spike_mild_ruralmixed_17,2026-01-11 08:38:14,2026-01-11 08:38:16.720412,2.7204115536731606
single_day_spike_mild_ruralmixed_17,2026-01-11 02:11:14,2026-01-11 02:11:18.610299,4.610298859748916
single_day_spike_mild_ruralmixed_17,2026-01-12 07:29:20,2026-01-12 07:29:24.639531,4.639531421827956
single_day_spike_mild_ruralmixed_17,2026-01-12 14:56:23,2026-01-12 14:56:26.696234,3.6962341286662452
single_day_spike_mild_ruralmixed_17,2026-01-12 16:32:09,2026-01-12 16:32:13.775911,4.7759106567683
single_day_spike_mild_ruralmixed_17,2026-01-12 06:08:49,2026-01-12 06:08:52.664461,3.664461403494383
single_day_spike_mild_ruralmixed_17,2026-01-12 23:30:16,2026-01-12 23:30:19.328155,3.3281548398436285
single_day_spike_mild_ruralmixed_17,2026-01-12 15:48:02,2026-01-12 15:48:06.454675,4.45467454757799
single_day_spike_mild_ruralmixed_17,2026-01-12 12:57:06,2026-01-12 12:57:08.877769,2.877769495804759
single_day_spike_mild_ruralmixed_17,2026-01-12 09:26:24,2026-01-12 09:26:28.463957,4.4639570380082585
single_day_spike_mild_ruralmixed_17,2026-01-12 10:40:05,2026-01-12 10:40:09.033733,4.0337328778877435
single_day_spike_mild_ruralmixed_17,2026-01-12 03:48:16,2026-01-12 03:48:20.413044,4.4130440344253845
single_day_spike_mild_ruralmixed_17,2026-01-12 18:14:33,2026-01-12 18:14:37.766681,4.7666812986508
single_day_spike_mild_ruralmixed_17,2026-01-12 09:56:28,2026-01-12 09:56:30.193837,2.193836710975223
single_day_spike_mild_ruralmixed_17,2026-01-12 18:01:06,2026-01-12 18:01:09.602124,3.602124024087005
single_day_spike_mild_ruralmixed_17,2026-01-12 17:17:59,2026-01-12 17:18:01.164706,2.1647063553145816
single_day_spike_mild_ruralmixed_17,2026-01-12 13:49:04,2026-01-12 13:49:06.627882,2.62788231365653
single_day_spike_mild_ruralmixed_17,2026-01-12 13:16:50,2026-01-12 13:16:53.434272,3.4342724418156205
single_day_spike_mild_ruralmixed_17,2026-01-12 08:22:17,2026-01-12 08:22:19.997421,2.99742103184758
single_day_spike_mild_ruralmixed_17,2026-01-12 19:05:47,2026-01-12 19:05:49.558219,2.5582186516563974
single_day_spike_mild_ruralmixed_17,2026-01-12 02:35:36,2026-01-12 02:35:39.244151,3.244150926434976
single_day_spike_mild_ruralmixed_17,2026-01-12 09:51:49,2026-01-12 09:51:51.807704,2.8077035216953146
single_day_spike_mild_ruralmixed_17,2026-01-13 17:56:14,2026-01-13 17:56:17.197710,3.1977098885465436
single_day_spike_mild_ruralmixed_17,2026-01-13 21:46:29,2026-01-13 21:46:33.758820,4.758820454420324
single_day_spike_mild_ruralmixed_17,2026-01-13 01:06:38,2026-01-13 01:06:41.752628,3.7526275320641664
single_day_spike_mild_ruralmixed_17,2026-01-13 17:41:05,2026-01-13 17:41:07.232183,2.23218284741405
single_day_spike_mild_ruralmixed_17,2026-01-13 15:51:26,2026-01-13 15:51:28.281222,2.2812215855499605
single_day_spike_mild_ruralmixed_17,2026-01-14 03:18:36,2026-01-14 03:18:38.836902,2.8369021393481018
single_day_spike_mild_ruralmixed_17,2026-01-14 23:57:44,2026-01-14 23:57:47.743799,3.7437994798998577
single_day_spike_mild_ruralmixed_17,2026-01-14 12:30:03,2026-01-14 12:30:07.370709,4.370709287086261
single_day_spike_mild_ruralmixed_17,2026-01-14 13:43:16,2026-01-14 13:43:19.231741,3.231740562232668
single_day_spike_mild_ruralmixed_17,2026-01-14 14:21:57,2026-01-14 14:22:01.577146,4.577145754874271
single_day_spike_mild_ruralmixed_17,2026-01-14 07:58:04,2026-01-14 07:58:07.771651,3.7716514473375424
single_day_spike_mild_ruralmixed_17,2026-01-14 11:03:00,2026-01-14 11:03:03.652073,3.6520734832444193
single_day_spike_mild_ruralmixed_17,2026-01-14 08:18:34,2026-01-14 08:18:37.243094,3.2430944949444505
single_day_spike_mild_ruralmixed_17,2026-01-14 00:28:22,2026-01-14 00:28:26.714352,4.714351958527798
single_day_spike_mild_ruralmixed_17,2026-01-14 05:46:56,2026-01-14 05:46:59.354467,3.3544669313317304
single_day_spike_mild_ruralmixed_17,2026-01-14 18:01:00,2026-01-14 18:01:02.838525,2.8385247901672717
single_day_spike_mild_ruralmixed_17,2026-01-14 12:44:07,2026-01-14 12:44:09.061169,2.061169038513732
single_day_spike_mild_ruralmixed_17,2026-01-14 08:21:36,2026-01-14 08:21:40.620688,4.620687757403366
single_day_spike_mild_ruralmixed_17,2026-01-14 04:16:35,2026-01-14 04:16:37.005228,2.0052284717849194
single_day_spike_mild_ruralmixed_17,2026-01-15 12:41:20,2026-01-15 12:41:22.891200,2.891199770631162
single_day_spike_mild_ruralmixed_17,2026-01-15 12:36:50,2026-01-15 12:36:54.978434,4.978434285933297
single_day_spike_mild_ruralmixed_17,2026-01-15 07:38:28,2026-01-15 07:38:32.099157,4.099157022976696
single_day_spike_mild_ruralmixed_17,2026-01-15 08:16:27,2026-01-15 08:16:31.924013,4.924013181270547
single_day_spike_mild_ruralmixed_17,2026-01-15 08:55:13,2026-01-15 08:55:17.240070,4.240069892229761
single_day_spike_mild_ruralmixed_17,2026-01-15 23:46:25,2026-01-15 23:46:29.206389,4.2063886541934
single_day_spike_mild_ruralmixed_17,2026-01-15 12:22:04,2026-01-15 12:22:08.830760,4.830760021751393
single_day_spike_mild_ruralmixed_17,2026-01-15 23:40:37,2026-01-15 23:40:40.939407,3.939406504675954
