pet_id,start,end,duration_sec
boundary_1_31_multiplier_bichon_08,2026-01-01 07:39:35,2026-01-01 07:39:37.368991,2.368991207361868
boundary_1_31_multiplier_bichon_08,2026-01-01 14:59:42,2026-01-01 14:59:45.949429,3.9494288498077403
boundary_1_31_multiplier_bichon_08,2026-01-01 03:43:47,2026-01-01 03:43:51.772618,4.772618117810592
boundary_1_31_multiplier_bichon_08,2026-01-01 21:24:52,2026-01-01 21:24:55.223659,3.223659364792781
boundary_1_31_multiplier_bichon_08,2026-01-01 10:32:56,2026-01-01 10:32:59.155647,3.15564660047008
boundary_1_31_multiplier_bichon_08,2026-01-02 03:42:19,2026-01-02 03:42:23.716888,4.716888143643628
boundary_1_31_multiplier_bichon_08,2026-01-02 15:53:41,2026-01-02 15:53:44.594091,3.5940906147275533
boundary_1_31_multiplier_bichon_08,2026-01-02 11:05:21,2026-01-02 11:05:25.777200,4.777200041307562
boundary_1_31_multiplier_bichon_08,2026-01-02 19:34:54,2026-01-02 19:34:56.460185,2.4601852448384287
boundary_1_31_multiplier_bichon_08,2026-01-02 08:11:22,2026-01-02 08:11:26.685547,4.685547019786602
boundary_1_31_multiplier_bichon_08,2026-01-02 06:04:11,2026-01-02 06:04:13.567285,2.567285105686314
boundary_1_31_multiplier_bichon_08,2026-01-02 13:17:28,2026-01-02 13:17:32.029479,4.029479058250802
boundary_1_31_multiplier_bichon_08,2026-01-02 18:02:43,2026-01-02 18:02:45.290016,2.2900157151696185
boundary_1_31_multiplier_bichon_08,2026-01-02 06:01:03,2026-01-02 06:01:04.923472,1.9234719068910398
boundary_1_31_multiplier_bichon_08,2026-01-03 08:51:43,2026-01-03 08:51:46.604507,3.6045065843121713
boundary_1_31_multiplier_bichon_08,2026-01-03 12:09:45,2026-01-03 12:09:47.700354,2.7003541433636675
boundary_1_31_multiplier_bichon_08,2026-01-03 07:13:29,2026-01-03 07:13:31.399504,2.3995035309709287
boundary_1_31_multiplier_bichon_08,2026-01-03 06:59:40,2026-01-03 06:59:44.343195,4.343194581735509
boundary_1_31_multiplier_bichon_08,2026-01-03 16:42:08,2026-01-03 16:42:12.608584,4.608584147608058
boundary_1_31_multiplier_bichon_08,2026-01-03 01:17:50,2026-01-03 01:17:51.154522,1.154522205780533
boundary_1_31_multiplier_bichon_08,2026-01-03 21:04:52,2026-01-03 21:04:56.584256,4.584256021344343
boundary_1_31_multiplier_bichon_08,2026-01-03 12:43:28,2026-01-03 12:43:30.662489,2.662488951516031
boundary_1_31_multiplier_bichon_08,2026-01-03 14:49:31,2026-01-03 14:49:33.536696,2.5366961564840578
boundary_1_31_multiplier_bichon_08,2026-01-03 14:48:50,2026-01-03 14:48:53.398556,3.398555864379869
boundary_1_31_multiplier_bichon_08,2026-01-03 02:32:49,2026-01-03 02:32:53.670001,4.670001239770719
boundary_1_31_multiplier_bichon_08,2026-01-03 22:29:03,2026-01-03 22:29:07.557096,4.5570962483698025
boundary_1_31_multiplier_bichon_08,2026-01-04 20:33:14,2026-01-04 20:33:15.462642,1.4626417886686842
boundary_1_31_multiplier_bichon_08,2026-01-04 06:19:06,2026-01-04 06:19:08.370800,2.370800315830287
boundary_1_31_multiplier_bichon_08,2026-01-04 12:09:05,2026-01-04 12:09:06.586103,1.586103035503522
boundary_1_31_multiplier_bichon_08,2026-01-04 08:15:33,2026-01-04 08:15:37.393763,4.393763183015851
boundary_1_31_multiplier_bichon_08,2026-01-04 06:33:13,2026-01-04 06:33:14.135052,1.1350524497026915
boundary_1_31_multiplier_bichon_08,2026-01-04 00:41:02,2026-01-04 00:41:06.085469,4.085469061442451
boundary_1_31_multiplier_bichon_08,2026-01-04 17:52:31,2026-01-04 17:52:32.506935,1.5069351905262511
boundary_1_31_multiplier_bichon_08,2026-01-04 14:54:43,2026-01-04 14:54:46.655638,3.655637523826975
boundary_1_31_multiplier_bichon_08,2026-01-04 22:10:46,2026-01-04 22:10:48.382244,2.382244202189659
boundary_1_31_multiplier_bichon_08,2026-01-04 03:42:33,2026-01-04 03:42:34.739795,1.7397947315173292
boundary_1_31_multiplier_bichon_08,2026-01-05 17:11:36,2026-01-05 17:11:38.597147,2.597146700049386
boundary_1_31_multiplier_bichon_08,2026-01-05 15:20:16,2026-01-05 15:20:19.068720,3.068719917203612
boundary_1_31_multiplier_bichon_08,2026-01-05 17:41:24,2026-01-05 17:41:26.163392,2.163392307061614
boundary_1_31_multiplier_bichon_08,2026-01-05 02:59:46,2026-01-05 02:59:49.028723,3.028722891682817
boundary_1_31_multiplier_bichon_08,2026-01-05 14:25:42,2026-01-05 14:25:46.788722,4.7887224342554315
