pet_id,start,end,duration_sec
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-01 18:07:54,2026-01-01 18:07:58.012982,4.0129818162554685
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-01 18:20:04,2026-01-01 18:20:05.084117,1.0841170921635515
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-01 08:44:36,2026-01-01 08:44:39.749225,3.7492248616232913
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-01 18:52:08,2026-01-01 18:52:09.374597,1.3745973861126592
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-01 19:41:11,2026-01-01 19:41:13.613532,2.613532092807977
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-01 13:24:00,2026-01-01 13:24:03.558614,3.5586142134996614
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-02 11:28:40,2026-01-02 11:28:41.097953,1.0979530640356896
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-02 02:39:39,2026-01-02 02:39:40.226303,1.2263034178090986
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-02 14:53:07,2026-01-02 14:53:08.082164,1.0821641810910836
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-03 07:50:23,2026-01-03 07:50:24.462041,1.4620407693219444
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-03 07:18:10,2026-01-03 07:18:12.749383,2.7493832615410576
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-04 11:25:10,2026-01-04 11:25:12.091335,2.0913351499761426
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-04 19:27:54,2026-01-04 19:27:58.710212,4.710211991095957
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-04 18:47:00,2026-01-04 18:47:04.284815,4.284814737113827
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-04 18:33:18,2026-01-04 18:33:22.284788,4.2847883836603184
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-04 14:29:11,2026-01-04 14:29:13.670678,2.6706775048765374
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-05 02:52:33,2026-01-05 02:52:34.320972,1.320971598593733
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-05 08:22:56,2026-01-05 08:22:58.885260,2.885259652681958
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-05 21:17:39,2026-01-05 21:17:43.782452,4.782451576269324
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-06 13:08:43,2026-01-06 13:08:46.963129,3.963129477440946
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-06 10:43:32,2026-01-06 10:43:33.531192,1.5311916278823068
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-06 07:50:22,2026-01-06 07:50:24.720274,2.7202738055914533
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-07 10:25:36,2026-01-07 10:25:38.002241,2.0022412566725527
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-08 00:42:21,2026-01-08 00:42:25.709408,4.709407860386246
questionnaire_consistent_c2_severe_goldendoodle_01,2026-01-08 08:56:50,2026-01-08 08:56:53.354749,3.3547486139184755
