pet_id,start,end,duration_sec
chronic_high_severe_goldendoodle_start_01,2026-01-01 04:00:21,2026-01-01 04:00:30.300121,9.300120906554717
chronic_high_severe_goldendoodle_start_01,2026-01-01 04:06:34,2026-01-01 04:06:38.113781,4.113781382721482
chronic_high_severe_goldendoodle_start_01,2026-01-01 04:12:46,2026-01-01 04:12:51.667755,5.667754649147714
chronic_high_severe_goldendoodle_start_01,2026-01-01 04:18:39,2026-01-01 04:18:49.594156,10.594156069670511
chronic_high_severe_goldendoodle_start_01,2026-01-01 04:24:45,2026-01-01 04:24:48.895151,3.89515115182238
chronic_high_severe_goldendoodle_start_01,2026-01-01 18:47:07,2026-01-01 18:47:12.167251,5.1672513729468275
chronic_high_severe_goldendoodle_start_01,2026-01-01 07:28:29,2026-01-01 07:28:34.908868,5.908867566846073
chronic_high_severe_goldendoodle_start_01,2026-01-01 21:31:30,2026-01-01 21:31:37.280352,7.280352447815029
chronic_high_severe_goldendoodle_start_01,2026-01-01 02:00:00,2026-01-01 02:00:05.000000,5.0
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:00:52,2026-01-02 05:00:59.956470,7.956469749257984
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:06:31,2026-01-02 05:06:36.329967,5.3299669881291925
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:12:55,2026-01-02 05:13:02.785887,7.7858872349050445
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:18:21,2026-01-02 05:18:31.187442,10.187441798928656
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:24:44,2026-01-02 05:24:52.562841,8.562841222938712
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:30:28,2026-01-02 05:30:33.296182,5.296182446906373
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:36:24,2026-01-02 05:36:27.841186,3.8411857392158324
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:42:10,2026-01-02 05:42:20.918968,10.91896767357426
chronic_high_severe_goldendoodle_start_01,2026-01-02 05:48:57,2026-01-02 05:49:04.800150,7.800150149690473
chronic_high_severe_goldendoodle_start_01,2026-01-02 12:58:27,2026-01-02 12:58:33.329376,6.329376278438079
chronic_high_severe_goldendoodle_start_01,2026-01-02 17:57:53,2026-01-02 17:58:03.933453,10.933453099716361
chronic_high_severe_goldendoodle_start_01,2026-01-02 16:44:30,2026-01-02 16:44:36.112742,6.1127419933581
chronic_high_severe_goldendoodle_start_01,2026-01-03 00:00:23,2026-01-03 00:00:33.944989,10.94498915986268
chronic_high_severe_goldendoodle_start_01,2026-01-03 00:06:58,2026-01-03 00:07:05.745625,7.7456247460894385
chronic_high_severe_goldendoodle_start_01,2026-01-03 00:12:09,2026-01-03 00:12:17.542401,8.542401390026704
chronic_high_severe_goldendoodle_start_01,2026-01-03 00:18:21,2026-01-03 00:18:28.299634,7.299633804987651
chronic_high_severe_goldendoodle_start_01,2026-01-03 00:24:15,2026-01-03 00:24:24.875529,9.875529176072506
chronic_high_severe_goldendoodle_start_01,2026-01-03 00:30:14,2026-01-03 00:30:19.823579,5.823579072068514
chronic_high_severe_goldendoodle_start_01,2026-01-03 14:36:55,2026-01-03 14:37:05.061174,10.061173560686374
chronic_high_severe_goldendoodle_start_01,2026-01-03 14:08:19,2026-01-03 14:08:28.433751,9.433750872968195
chronic_high_severe_goldendoodle_start_01,2026-01-03 19:30:43,2026-01-03 19:30:49.723629,6.723629054247128
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:00:55,2026-01-04 15:01:04.039110,9.039110427900706
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:06:22,2026-01-04 15:06:26.572320,4.5723195909192
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:12:14,2026-01-04 15:12:25.042065,11.042065301896177
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:18:44,2026-01-04 15:18:53.645493,9.645493443918278
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:24:29,2026-01-04 15:24:34.670270,5.670269783158714
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:30:17,2026-01-04 15:30:26.359037,9.359036853944183
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:36:02,2026-01-04 15:36:11.557725,9.557724621922768
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:42:58,2026-01-04 15:43:02.310353,4.310352981039919
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:48:50,2026-01-04 15:48:54.574747,4.574746718775975
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:54:03,2026-01-04 15:54:14.279296,11.27929583200808
chronic_high_severe_goldendoodle_start_01,2026-01-04 08:46:41,2026-01-04 08:46:47.547223,6.547222729254826
chronic_high_severe_goldendoodle_start_01,2026-01-04 15:52:56,2026-01-04 15:53:02.856202,6.856201706782768
chronic_high_severe_goldendoodle_start_01,2026-01-04 17:45:38,2026-01-04 17:45:48.540873,10.540873471240094
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:00:11,2026-01-05 02:00:18.384002,7.384001952182784
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:06:13,2026-01-05 02:06:18.287253,5.287252527317504
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:12:03,2026-01-05 02:12:11.263833,8.263833310919846
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:18:56,2026-01-05 02:19:01.406350,5.406349567902833
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:24:12,2026-01-05 02:24:17.777577,5.7775770874893135
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:30:48,2026-01-05 02:30:53.957762,5.9577615977674805
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:36:44,2026-01-05 02:36:49.380799,5.380798874286855
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:42:45,2026-01-05 02:42:51.875005,6.87500506320395
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:48:12,2026-01-05 02:48:18.821148,6.821148082644511
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:54:55,2026-01-05 02:55:03.247966,8.247966196424057
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:59:04,2026-01-05 02:59:11.561969,7.561969267017671
chronic_high_severe_goldendoodle_start_01,2026-01-05 02:59:08,2026-01-05 02:59:12.948745,4.9487448566761
